Conventions,G,BADC-CSV,1,,,,,,,,,,,,,,,,,,
21/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,1494,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,2315,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,1260,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,788,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,547,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,601,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,400,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,414,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,220,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,137,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,32,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
21/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,13266,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,14,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,68,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,144,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,626,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,1418,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,1213,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,1321,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,1624,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,3035,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,2462,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,2689,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,2524,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,1390,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,1811,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,1037,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,403,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,346,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,47,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
22/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,22172,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,72,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,385,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,868,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,1264,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,1757,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,2243,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,2617,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,2876,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,3024,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,3042,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,2905,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,2642,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,2257,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,1588,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,918,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,554,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,202,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,36,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
23/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,29250,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,47,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,292,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,724,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,1105,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,1220,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,1220,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,774,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,1310,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,1346,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,1102,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,1465,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,1426,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,774,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,277,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,400,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,457,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,122,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,43,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
24/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,14105,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,47,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,320,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,684,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,1271,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,1386,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,1069,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,1127,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,774,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,1224,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,1660,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,1926,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,1811,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,1220,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,1037,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,346,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,367,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,97,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,25,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
25/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,16391,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,176,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,284,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,407,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,760,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,1062,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,1469,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,1411,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,1814,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,1487,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,2088,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,1937,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,1181,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,810,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,792,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,418,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,202,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,47,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
26/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,16384,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,22,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,112,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,392,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,738,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,821,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,781,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,1314,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,1512,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,2207,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,2383,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,2005,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,2405,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,1912,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,1271,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,1303,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,648,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,198,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,32,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
27/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,20056,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,7,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,90,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,302,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,598,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,702,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 08:00,DCNN,1280,1,1,MODLERAD,163,2001,788,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 09:00,DCNN,1280,1,1,MODLERAD,163,2001,1800,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 10:00,DCNN,1280,1,1,MODLERAD,163,2001,2578,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 11:00,DCNN,1280,1,1,MODLERAD,163,2001,2804,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 12:00,DCNN,1280,1,1,MODLERAD,163,2001,2743,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 13:00,DCNN,1280,1,1,MODLERAD,163,2001,2279,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 14:00,DCNN,1280,1,1,MODLERAD,163,2001,1454,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 15:00,DCNN,1280,1,1,MODLERAD,163,2001,1595,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 16:00,DCNN,1280,1,1,MODLERAD,163,2001,1318,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 17:00,DCNN,1280,1,1,MODLERAD,163,2001,626,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 18:00,DCNN,1280,1,1,MODLERAD,163,2001,324,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 19:00,DCNN,1280,1,1,MODLERAD,163,2001,122,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 20:00,DCNN,1280,1,1,MODLERAD,163,2001,18,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 21:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 22:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 23:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
28/06/1980 23:59,DCNN,1280,24,1,DRADR35,163,2001,20149,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 00:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 01:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 02:00,DCNN,1280,1,1,MODLERAD,163,2001,0,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 03:00,DCNN,1280,1,1,MODLERAD,163,2001,4,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 04:00,DCNN,1280,1,1,MODLERAD,163,2001,40,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 05:00,DCNN,1280,1,1,MODLERAD,163,2001,140,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 06:00,DCNN,1280,1,1,MODLERAD,163,2001,281,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
29/06/1980 07:00,DCNN,1280,1,1,MODLERAD,163,2001,648,9,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA
